24.9,1
25,1
25.1,1
25.2,1
25.3,1
25.4,1
25.5,1
25.6,1
25.7,1
25.8,1
25.9,1
26,1
26.1,1
26.2,1
26.3,1
26.4,1
26.5,1
26.6,1
26.7,1
26.8,1
26.9,1
27,1
27.1,1
27.2,1
27.3,1
27.4,1
27.5,1
27.6,1
27.7,1
27.8,1
27.9,1
28,1
28.1,0
28.2,0
28.3,0
28.4,0
28.5,0
28.6,0
28.7,0
28.8,0
28.9,0
29,0
29.1,0
29.2,0
29.3,0
29.4,0
29.5,0
29.6,0
29.7,0
29.8,0
29.9,0
30,1
30.1,1
30.2,1
30.3,1
30.4,1
30.5,1
30.6,1
30.7,1
30.8,1
30.9,1
31,1
31.1,1
31.2,1
31.3,1
31.4,1
31.5,1
31.6,1
31.7,1
31.8,1
31.9,1
32,1
32.1,1
32.2,1
32.3,1
32.4,1
32.5,1
32.6,1
32.7,1
32.8,1
32.9,1
33,1
33.1,1
33.2,1
33.3,1
33.4,1
33.5,1
33.6,1
33.7,1
33.8,1
33.9,1
34,1
34.1,1
34.2,1
34.3,1
34.4,1
34.5,1
34.6,1
34.7,1
34.8,1
34.9,1
35,1
35.1,1
35.2,1
35.3,1
35.4,1
35.5,1
35.6,1
35.7,1
35.8,1
35.9,1
36,1
36.1,0
36.2,0
36.3,0
36.4,0
36.5,0
36.6,0
36.7,0
36.8,0
36.9,0
37,0
37.1,0
37.2,0
37.3,0
37.4,0
37.5,0
37.6,0
37.7,0
37.8,0
37.9,0
38,1
38.1,1
38.2,1
38.3,1
38.4,1
38.5,1
38.6,1
38.7,1
38.8,1
38.9,1
39,1
39.1,1
39.2,1
39.3,1
39.4,1
39.5,1
39.6,1
39.7,1
39.8,1
39.9,1
40,1
40.1,1
40.2,1
40.3,1
40.4,1
40.5,1
40.6,1
40.7,1
40.8,1
40.9,1
41,1
41.1,1
41.2,1
41.3,1
41.4,1
41.5,1
41.6,1
41.7,1
41.8,1
41.9,1
42,1
42.1,1
42.2,1
42.3,1
42.4,1
42.5,1
42.6,1
42.7,1
42.8,1
42.9,1
43,1
43.1,1
43.2,1
43.3,1
43.4,1
43.5,1
43.6,1
43.7,1
43.8,1
43.9,1
44,1
44.1,0
44.2,0
44.3,0
44.4,0
44.5,0
44.6,0
44.7,0
44.8,0
44.9,0
45,0
45.1,0
45.2,0
45.3,0
45.4,0
45.5,0
45.6,0
45.7,0
45.8,0
45.9,0
46,2
46.1,2
46.2,2
46.3,2
46.4,2
46.5,2
46.6,2
46.7,2
46.8,2
46.9,2
47,2
47.1,2
47.2,2
47.3,2
47.4,2
47.5,2
47.6,2
47.7,2
47.8,2
47.9,2
48,2
48.1,2
48.2,2
48.3,2
48.4,2
48.5,2
48.6,2
48.7,2
48.8,2
48.9,2
49,2
49.1,2
49.2,2
49.3,2
49.4,2
49.5,2
49.6,2
49.7,2
49.8,2
49.9,2
50,2
50.1,2
50.2,2
50.3,2
50.4,2
50.5,2
50.6,2
50.7,2
50.8,2
50.9,2
51,2
51.1,2
51.2,2
51.3,2
51.4,2
51.5,2
51.6,2
51.7,2
51.8,2
51.9,2
52,2
52.1,0
52.2,0
52.3,0
52.4,0
52.5,0
52.6,0
52.7,0
52.8,0
52.9,0
53,0
53.1,0
53.2,0
53.3,0
53.4,0
53.5,0
53.6,0
53.7,0
53.8,0
53.9,0
54,2
54.1,2
54.2,2
54.3,2
54.4,2
54.5,2
54.6,2
54.7,2
54.8,2
54.9,2
55,2
55.1,2
55.2,2
55.3,2
55.4,2
55.5,2
55.6,2
55.7,2
55.8,2
55.9,2
56,2
56.1,2
56.2,2
56.3,2
56.4,2
56.5,2
56.6,2
56.7,2
56.8,2
56.9,2
57,2
57.1,2
57.2,2
57.3,2
57.4,2
57.5,2
57.6,2
57.7,2
57.8,2
57.9,2
58,2
58.1,2
58.2,2
58.3,2
58.4,2
58.5,2
58.6,2
58.7,2
58.8,2
58.9,2
59,2
59.1,2
59.2,2
59.3,2
59.4,2
59.5,2
59.6,2
59.7,2
59.8,2
59.9,2
60,2
60.1,0
60.2,0
60.3,0
60.4,0
60.5,0
60.6,0
60.7,0
60.8,0
60.9,0
61,0
61.1,0
61.2,0
61.3,0
61.4,0
61.5,0
61.6,0
61.7,0
61.8,0
61.9,0
62,1
62.1,1
62.2,1
62.3,1
62.4,1
62.5,1
62.6,1
62.7,1
62.8,1
62.9,1
63,1
63.1,1
63.2,1
63.3,1
63.4,1
63.5,1
63.6,1
63.7,1
63.8,1
63.9,1
64,1
64.1,1
64.2,1
64.3,1
64.4,1
64.5,1
64.6,1
64.7,1
64.8,1
64.9,1
65,1
65.1,1
65.2,1
65.3,1
65.4,1
65.5,1
65.6,1
65.7,1
65.8,1
65.9,1
66,1
66.1,1
66.2,1
66.3,1
66.4,1
66.5,1
66.6,1
66.7,1
66.8,1
66.9,1
67,1
67.1,1
67.2,1
67.3,1
67.4,1
67.5,1
67.6,1
67.7,1
67.8,1
67.9,1
68,1
68.1,0
68.2,0
68.3,0
68.4,0
68.5,0
68.6,0
68.7,0
68.8,0
68.9,0
69,0
69.1,0
69.2,0
69.3,0
69.4,0
69.5,0
69.6,0
69.7,0
69.8,0
69.9,0
70,1
70.1,1
70.2,1
70.3,1
70.4,1
70.5,1
70.6,1
70.7,1
70.8,1
70.9,1
71,1
71.1,1
71.2,1
71.3,1
71.4,1
71.5,1
71.6,1
71.7,1
71.8,1
71.9,1
72,1
72.1,1
72.2,1
72.3,1
72.4,1
72.5,1
72.6,1
72.7,1
72.8,1
72.9,1
73,1
73.1,1
73.2,1
73.3,1
73.4,1
73.5,1
73.6,1
73.7,1
73.8,1
73.9,1
74,1
74.1,1
74.2,1
74.3,1
74.4,1
74.5,1
74.6,1
74.7,1
74.8,1
74.9,1
75,1
75.1,1
75.2,1
75.3,1
75.4,1
75.5,1
75.6,1
75.7,1
75.8,1
75.9,1
76,1
76.1,0
76.2,0
76.3,0
76.4,0
76.5,0
76.6,0
76.7,0
76.8,0
76.9,0
77,0
77.1,0
77.2,0
77.3,0
77.4,0
77.5,0
77.6,0
77.7,0
77.8,0
77.9,0
78,2
78.1,2
78.2,2
78.3,2
78.4,2
78.5,2
78.6,2
78.7,2
78.8,2
78.9,2
79,2
79.1,2
79.2,2
79.3,2
79.4,2
79.5,2
79.6,2
79.7,2
79.8,2
79.9,2
80,2
80.1,2
80.2,2
80.3,2
80.4,2
80.5,2
80.6,2
80.7,2
80.8,2
80.9,2
81,2
81.1,2
81.2,2
81.3,2
81.4,2
81.5,2
81.6,2
81.7,2
81.8,2
81.9,2
82,2
82.1,2
82.2,2
82.3,2
82.4,2
82.5,2
82.6,2
82.7,2
82.8,2
82.9,2
83,2
83.1,2
83.2,2
83.3,2
83.4,2
83.5,2
83.6,2
83.7,2
83.8,2
83.9,2
84,2
84.1,0
84.2,0
84.3,0
84.4,0
84.5,0
84.6,0
84.7,0
84.8,0
84.9,0
85,0
85.1,0
85.2,0
85.3,0
85.4,0
85.5,0
85.6,0
85.7,0
85.8,0
85.9,0
86,3
86.1,3
86.2,3
86.3,3
86.4,3
86.5,3
86.6,3
86.7,3
86.8,3
86.9,3
87,3
87.1,3
87.2,3
87.3,3
87.4,3
87.5,3
87.6,3
87.7,3
87.8,3
87.9,3
88,3
88.1,3
88.2,3
88.3,3
88.4,3
88.5,3
88.6,3
88.7,3
88.8,3
88.9,3
89,3
89.1,3
89.2,3
89.3,3
89.4,3
89.5,3
89.6,3
89.7,3
89.8,3
89.9,3
90,3
90.1,3
90.2,3
90.3,3
90.4,3
90.5,3
90.6,3
90.7,3
90.8,3
90.9,3
91,3
91.1,3
91.2,3
91.3,3
91.4,3
91.5,3
91.6,3
91.7,3
91.8,3
91.9,3
92,3
92.1,0
92.2,0
92.3,0
92.4,0
92.5,0
92.6,0
92.7,0
92.8,0
92.9,0
93,0
93.1,0
93.2,0
93.3,0
93.4,0
93.5,0
93.6,0
93.7,0
93.8,0
93.9,0
94,1
94.1,1
94.2,1
94.3,1
94.4,1
94.5,1
94.6,1
94.7,1
94.8,1
94.9,1
95,1
95.1,1
95.2,1
95.3,1
95.4,1
95.5,1
95.6,1
95.7,1
95.8,1
95.9,1
96,1
96.1,1
96.2,1
96.3,1
96.4,1
96.5,1
96.6,1
96.7,1
96.8,1
96.9,1
97,1
97.1,1
97.2,1
97.3,1
97.4,1
97.5,1
97.6,1
97.7,1
97.8,1
97.9,1
98,1
98.1,1
98.2,1
98.3,1
98.4,1
98.5,1
98.6,1
98.7,1
98.8,1
98.9,1
99,1
99.1,1
99.2,1
99.3,1
99.4,1
99.5,1
99.6,1
99.7,1
99.8,1
99.9,1
100,1
100.1,0
100.2,0
100.3,0
100.4,0
100.5,0
100.6,0
100.7,0
100.8,0
100.9,0
101,0
101.1,0
101.2,0
101.3,0
101.4,0
101.5,0
101.6,0
101.7,0
101.8,0
101.9,0
102,2
102.1,2
102.2,2
102.3,2
102.4,2
102.5,2
102.6,2
102.7,2
102.8,2
102.9,2
103,2
103.1,2
103.2,2
103.3,2
103.4,2
103.5,2
103.6,2
103.7,2
103.8,2
103.9,2
104,2
104.1,2
104.2,2
104.3,2
104.4,2
104.5,2
104.6,2
104.7,2
104.8,2
104.9,2
105,2
105.1,2
105.2,2
105.3,2
105.4,2
105.5,2
105.6,2
105.7,2
105.8,2
105.9,2
106,2
106.1,2
106.2,2
106.3,2
106.4,2
106.5,2
106.6,2
106.7,2
106.8,2
106.9,2
107,2
107.1,2
107.2,2
107.3,2
107.4,2
107.5,2
107.6,2
107.7,2
107.8,2
107.9,2
108,2
108.1,0
108.2,0
108.3,0
108.4,0
108.5,0
108.6,0
108.7,0
108.8,0
108.9,0
109,0
109.1,0
109.2,0
109.3,0
109.4,0
109.5,0
109.6,0
109.7,0
109.8,0
109.9,0
110,1
110.1,1
110.2,1
110.3,1
110.4,1
110.5,1
110.6,1
110.7,1
110.8,1
110.9,1
111,1
111.1,1
111.2,1
111.3,1
111.4,1
111.5,1
111.6,1
111.7,1
111.8,1
111.9,1
112,1
112.1,1
112.2,1
112.3,1
112.4,1
112.5,1
112.6,1
112.7,1
112.8,1
112.9,1
113,1
113.1,1
113.2,1
113.3,1
113.4,1
113.5,1
113.6,1
113.7,1
113.8,1
113.9,1
114,1
114.1,1
114.2,1
114.3,1
114.4,1
114.5,1
114.6,1
114.7,1
114.8,1
114.9,1
115,1
115.1,1
115.2,1
115.3,1
115.4,1
115.5,1
115.6,1
115.7,1
115.8,1
115.9,1
116,1
116.1,0
116.2,0
116.3,0
116.4,0
116.5,0
116.6,0
116.7,0
116.8,0
116.9,0
117,0
117.1,0
117.2,0
117.3,0
117.4,0
117.5,0
117.6,0
117.7,0
117.8,0
117.9,0
118,2
118.1,2
118.2,2
118.3,2
118.4,2
118.5,2
118.6,2
118.7,2
118.8,2
118.9,2
119,2
119.1,2
119.2,2
119.3,2
119.4,2
119.5,2
119.6,2
119.7,2
119.8,2
119.9,2
120,2
120.1,2
120.2,2
120.3,2
120.4,2
120.5,2
120.6,2
120.7,2
120.8,2
120.9,2
121,2
121.1,2
121.2,2
121.3,2
121.4,2
121.5,2
121.6,2
121.7,2
121.8,2
121.9,2
122,2
122.1,2
122.2,2
122.3,2
122.4,2
122.5,2
122.6,2
122.7,2
122.8,2
122.9,2
123,2
123.1,2
123.2,2
123.3,2
123.4,2
123.5,2
123.6,2
123.7,2
123.8,2
123.9,2
124,2
124.1,0
124.2,0
124.3,0
124.4,0
124.5,0
124.6,0
124.7,0
124.8,0
124.9,0
125,0
125.1,0
125.2,0
125.3,0
125.4,0
125.5,0
125.6,0
125.7,0
125.8,0
125.9,0
126,1
126.1,1
126.2,1
126.3,1
126.4,1
126.5,1
126.6,1
126.7,1
126.8,1
126.9,1
127,1
127.1,1
127.2,1
127.3,1
127.4,1
127.5,1
127.6,1
127.7,1
127.8,1
127.9,1
128,1
128.1,1
128.2,1
128.3,1
128.4,1
128.5,1
128.6,1
128.7,1
128.8,1
128.9,1
129,1
129.1,1
129.2,1
129.3,1
129.4,1
129.5,1
129.6,1
129.7,1
129.8,1
129.9,1
130,1
130.1,1
130.2,1
130.3,1
130.4,1
130.5,1
130.6,1
130.7,1
130.8,1
130.9,1
131,1
131.1,1
131.2,1
131.3,1
131.4,1
131.5,1
131.6,1
131.7,1
131.8,1
131.9,1
132,1
132.1,0
132.2,0
132.3,0
132.4,0
132.5,0
132.6,0
132.7,0
132.8,0
132.9,0
133,0
133.1,0
133.2,0
133.3,0
133.4,0
133.5,0
133.6,0
133.7,0
133.8,0
133.9,0
134,1
134.1,1
134.2,1
134.3,1
134.4,1
134.5,1
134.6,1
134.7,1
134.8,1
134.9,1
135,1
135.1,1
135.2,1
135.3,1
135.4,1
135.5,1
135.6,1
135.7,1
135.8,1
135.9,1
136,1
136.1,1
136.2,1
136.3,1
136.4,1
136.5,1
136.6,1
136.7,1
136.8,1
136.9,1
137,1
137.1,1
137.2,1
137.3,1
137.4,1
137.5,1
137.6,1
137.7,1
137.8,1
137.9,1
138,1
138.1,1
138.2,1
138.3,1
138.4,1
138.5,1
138.6,1
138.7,1
138.8,1
138.9,1
139,1
139.1,1
139.2,1
139.3,1
139.4,1
139.5,1
139.6,1
139.7,1
139.8,1
139.9,1
140,1
140.1,0
140.2,0
140.3,0
140.4,0
140.5,0
140.6,0
140.7,0
140.8,0
140.9,0
141,0
141.1,0
141.2,0
141.3,0
141.4,0
141.5,0
141.6,0
141.7,0
141.8,0
141.9,0
142,1
142.1,1
142.2,1
142.3,1
142.4,1
142.5,1
142.6,1
142.7,1
142.8,1
142.9,1
143,1
143.1,1
143.2,1
143.3,1
143.4,1
143.5,1
143.6,1
143.7,1
143.8,1
143.9,1
144,1
144.1,1
144.2,1
144.3,1
144.4,1
144.5,1
144.6,1
144.7,1
144.8,1
144.9,1
145,1
145.1,1
145.2,1
145.3,1
145.4,1
145.5,1
145.6,1
145.7,1
145.8,1
145.9,1
146,1
146.1,1
146.2,1
146.3,1
146.4,1
146.5,1
146.6,1
146.7,1
146.8,1
146.9,1
147,1
147.1,1
147.2,1
147.3,1
147.4,1
147.5,1
147.6,1
147.7,1
147.8,1
147.9,1
148,1
148.1,0
148.2,0
148.3,0
148.4,0
148.5,0
148.6,0
148.7,0
148.8,0
148.9,0
149,0
149.1,0
149.2,0
149.3,0
149.4,0
149.5,0
149.6,0
149.7,0
149.8,0
149.9,0
150,1
150.1,1
150.2,1
150.3,1
150.4,1
150.5,1
150.6,1
150.7,1
150.8,1
150.9,1
151,1
151.1,1
151.2,1
151.3,1
151.4,1
151.5,1
151.6,1
151.7,1
151.8,1
151.9,1
152,1
152.1,1
152.2,1
152.3,1
152.4,1
152.5,1
152.6,1
152.7,1
152.8,1
152.9,1
153,1
153.1,1
153.2,1
153.3,1
153.4,1
153.5,1
153.6,1
153.7,1
153.8,1
153.9,1
154,1
154.1,1
154.2,1
154.3,1
154.4,1
154.5,1
154.6,1
154.7,1
154.8,1
154.9,1
155,1
155.1,1
155.2,1
155.3,1
155.4,1
155.5,1
155.6,1
155.7,1
155.8,1
155.9,1
156,1
156.1,0
156.2,0
156.3,0
156.4,0
156.5,0
156.6,0
156.7,0
156.8,0
156.9,0
157,0
157.1,0
157.2,0
157.3,0
157.4,0
157.5,0
157.6,0
157.7,0
157.8,0
157.9,0
158,1
158.1,1
158.2,1
158.3,1
158.4,1
158.5,1
158.6,1
158.7,1
158.8,1
158.9,1
159,1
159.1,1
159.2,1
159.3,1
159.4,1
159.5,1
159.6,1
159.7,1
159.8,1
159.9,1
160,1
160.1,1
160.2,1
160.3,1
160.4,1
160.5,1
160.6,1
160.7,1
160.8,1
160.9,1
161,1
161.1,1
161.2,1
161.3,1
161.4,1
161.5,1
161.6,1
161.7,1
161.8,1
161.9,1
162,1
162.1,1
162.2,1
162.3,1
162.4,1
162.5,1
162.6,1
162.7,1
162.8,1
162.9,1
163,1
163.1,1
163.2,1
163.3,1
163.4,1
163.5,1
163.6,1
163.7,1
163.8,1
163.9,1
164,1
164.1,0
164.2,0
164.3,0
164.4,0
164.5,0
164.6,0
164.7,0
164.8,0
164.9,0
165,0
165.1,0
165.2,0
165.3,0
165.4,0
165.5,0
165.6,0
165.7,0
165.8,0
165.9,0
166,3
166.1,3
166.2,3
166.3,3
166.4,3
166.5,3
166.6,3
166.7,3
166.8,3
166.9,3
167,3
167.1,3
167.2,3
167.3,3
167.4,3
167.5,3
167.6,3
167.7,3
167.8,3
167.9,3
168,3
168.1,3
168.2,3
168.3,3
168.4,3
168.5,3
168.6,3
168.7,3
168.8,3
168.9,3
169,3
169.1,3
169.2,3
169.3,3
169.4,3
169.5,3
169.6,3
169.7,3
169.8,3
169.9,3
170,3
170.1,3
170.2,3
170.3,3
170.4,3
170.5,3
170.6,3
170.7,3
170.8,3
170.9,3
171,3
171.1,3
171.2,3
171.3,3
171.4,3
171.5,3
171.6,3
171.7,3
171.8,3
171.9,3
172,3
172.1,0
172.2,0
172.3,0
172.4,0
172.5,0
172.6,0
172.7,0
172.8,0
172.9,0
173,0
173.1,0
173.2,0
173.3,0
173.4,0
173.5,0
173.6,0
173.7,0
173.8,0
173.9,0
174,2
174.1,2
174.2,2
174.3,2
174.4,2
174.5,2
174.6,2
174.7,2
174.8,2
174.9,2
175,2
175.1,2
175.2,2
175.3,2
175.4,2
175.5,2
175.6,2
175.7,2
175.8,2
175.9,2
176,2
176.1,2
176.2,2
176.3,2
176.4,2
176.5,2
176.6,2
176.7,2
176.8,2
176.9,2
177,2
177.1,2
177.2,2
177.3,2
177.4,2
177.5,2
177.6,2
177.7,2
177.8,2
177.9,2
178,2
178.1,2
178.2,2
178.3,2
178.4,2
178.5,2
178.6,2
178.7,2
178.8,2
178.9,2
179,2
179.1,2
179.2,2
179.3,2
179.4,2
179.5,2
179.6,2
179.7,2
179.8,2
179.9,2
180,2
180.1,0
180.2,0
180.3,0
180.4,0
180.5,0
180.6,0
180.7,0
180.8,0
180.9,0
181,0
181.1,0
181.2,0
181.3,0
181.4,0
181.5,0
181.6,0
181.7,0
181.8,0
181.9,0
182,3
182.1,3
182.2,3
182.3,3
182.4,3
182.5,3
182.6,3
182.7,3
182.8,3
182.9,3
183,3
183.1,3
183.2,3
183.3,3
183.4,3
183.5,3
183.6,3
183.7,3
183.8,3
183.9,3
184,3
184.1,3
184.2,3
184.3,3
184.4,3
184.5,3
184.6,3
184.7,3
184.8,3
184.9,3
185,3
185.1,3
185.2,3
185.3,3
185.4,3
185.5,3
185.6,3
185.7,3
185.8,3
185.9,3
186,3
186.1,3
186.2,3
186.3,3
186.4,3
186.5,3
186.6,3
186.7,3
186.8,3
186.9,3
187,3
187.1,3
187.2,3
187.3,3
187.4,3
187.5,3
187.6,3
187.7,3
187.8,3
187.9,3
188,3
188.1,0
188.2,0
188.3,0
188.4,0
188.5,0
188.6,0
188.7,0
188.8,0
188.9,0
189,0
189.1,0
189.2,0
189.3,0
189.4,0
189.5,0
189.6,0
189.7,0
189.8,0
189.9,0
190,1
190.1,1
190.2,1
190.3,1
190.4,1
190.5,1
190.6,1
190.7,1
190.8,1
190.9,1
191,1
191.1,1
191.2,1
191.3,1
191.4,1
191.5,1
191.6,1
191.7,1
191.8,1
191.9,1
192,1
192.1,1
192.2,1
192.3,1
192.4,1
192.5,1
192.6,1
192.7,1
192.8,1
192.9,1
193,1
193.1,1
193.2,1
193.3,1
193.4,1
193.5,1
193.6,1
193.7,1
193.8,1
193.9,1
194,1
194.1,1
194.2,1
194.3,1
194.4,1
194.5,1
194.6,1
194.7,1
194.8,1
194.9,1
195,1
195.1,1
195.2,1
195.3,1
195.4,1
195.5,1
195.6,1
195.7,1
195.8,1
195.9,1
196,1
196.1,0
196.2,0
196.3,0
196.4,0
196.5,0
196.6,0
196.7,0
196.8,0
196.9,0
197,0
197.1,0
197.2,0
197.3,0
197.4,0
197.5,0
197.6,0
197.7,0
197.8,0
197.9,0
198,2
198.1,2
198.2,2
198.3,2
198.4,2
198.5,2
198.6,2
198.7,2
198.8,2
198.9,2
199,2
199.1,2
199.2,2
199.3,2
199.4,2
199.5,2
199.6,2
199.7,2
199.8,2
199.9,2
200,2
200.1,2
200.2,2
200.3,2
200.4,2
200.5,2
200.6,2
200.7,2
200.8,2
200.9,2
201,2
201.1,2
201.2,2
201.3,2
201.4,2
201.5,2
201.6,2
201.7,2
201.8,2
201.9,2
202,2
202.1,2
202.2,2
202.3,2
202.4,2
202.5,2
202.6,2
202.7,2
202.8,2
202.9,2
203,2
203.1,2
203.2,2
203.3,2
203.4,2
203.5,2
203.6,2
203.7,2
203.8,2
203.9,2
204,2
204.1,0
204.2,0
204.3,0
204.4,0
204.5,0
204.6,0
204.7,0
204.8,0
204.9,0
205,0
205.1,0
205.2,0
205.3,0
205.4,0
205.5,0
205.6,0
205.7,0
205.8,0
205.9,0
206,1
206.1,1
206.2,1
206.3,1
206.4,1
206.5,1
206.6,1
206.7,1
206.8,1
206.9,1
207,1
207.1,1
207.2,1
207.3,1
207.4,1
207.5,1
207.6,1
207.7,1
207.8,1
207.9,1
208,1
208.1,1
208.2,1
208.3,1
208.4,1
208.5,1
208.6,1
208.7,1
208.8,1
208.9,1
209,1
209.1,1
209.2,1
209.3,1
209.4,1
209.5,1
209.6,1
209.7,1
209.8,1
209.9,1
210,1
210.1,1
210.2,1
210.3,1
210.4,1
210.5,1
210.6,1
210.7,1
210.8,1
210.9,1
211,1
211.1,1
211.2,1
211.3,1
211.4,1
211.5,1
211.6,1
211.7,1
211.8,1
211.9,1
212,1
212.1,0
212.2,0
212.3,0
212.4,0
212.5,0
212.6,0
212.7,0
212.8,0
212.9,0
213,0
213.1,0
213.2,0
213.3,0
213.4,0
213.5,0
213.6,0
213.7,0
213.8,0
213.9,0
214,3
214.1,3
214.2,3
214.3,3
214.4,3
214.5,3
214.6,3
214.7,3
214.8,3
214.9,3
215,3
215.1,3
215.2,3
215.3,3
215.4,3
215.5,3
215.6,3
215.7,3
215.8,3
215.9,3
216,3
216.1,3
216.2,3
216.3,3
216.4,3
216.5,3
216.6,3
216.7,3
216.8,3
216.9,3
217,3
217.1,3
217.2,3
217.3,3
217.4,3
217.5,3
217.6,3
217.7,3
217.8,3
217.9,3
218,3
218.1,3
218.2,3
218.3,3
218.4,3
218.5,3
218.6,3
218.7,3
218.8,3
218.9,3
219,3
219.1,3
219.2,3
219.3,3
219.4,3
219.5,3
219.6,3
219.7,3
219.8,3
219.9,3
220,3
220.1,0
220.2,0
220.3,0
220.4,0
220.5,0
220.6,0
220.7,0
220.8,0
220.9,0
221,0
221.1,0
221.2,0
221.3,0
221.4,0
221.5,0
221.6,0
221.7,0
221.8,0
221.9,0
222,3
222.1,3
222.2,3
222.3,3
222.4,3
222.5,3
222.6,3
222.7,3
222.8,3
222.9,3
223,3
223.1,3
223.2,3
223.3,3
223.4,3
223.5,3
223.6,3
223.7,3
223.8,3
223.9,3
224,3
224.1,3
224.2,3
224.3,3
224.4,3
224.5,3
224.6,3
224.7,3
224.8,3
224.9,3
225,3
225.1,3
225.2,3
225.3,3
225.4,3
225.5,3
225.6,3
225.7,3
225.8,3
225.9,3
226,3
226.1,3
226.2,3
226.3,3
226.4,3
226.5,3
226.6,3
226.7,3
226.8,3
226.9,3
227,3
227.1,3
227.2,3
227.3,3
227.4,3
227.5,3
227.6,3
227.7,3
227.8,3
227.9,3
228,3
228.1,0
228.2,0
228.3,0
228.4,0
228.5,0
228.6,0
228.7,0
228.8,0
228.9,0
229,0
229.1,0
229.2,0
229.3,0
229.4,0
229.5,0
229.6,0
229.7,0
229.8,0
229.9,0
230,2
230.1,2
230.2,2
230.3,2
230.4,2
230.5,2
230.6,2
230.7,2
230.8,2
230.9,2
231,2
231.1,2
231.2,2
231.3,2
231.4,2
231.5,2
231.6,2
231.7,2
231.8,2
231.9,2
232,2
232.1,2
232.2,2
232.3,2
232.4,2
232.5,2
232.6,2
232.7,2
232.8,2
232.9,2
233,2
233.1,2
233.2,2
233.3,2
233.4,2
233.5,2
233.6,2
233.7,2
233.8,2
233.9,2
234,2
234.1,2
234.2,2
234.3,2
234.4,2
234.5,2
234.6,2
234.7,2
234.8,2
234.9,2
235,2
235.1,2
235.2,2
235.3,2
235.4,2
235.5,2
235.6,2
235.7,2
235.8,2
235.9,2
236,2
236.1,0
236.2,0
236.3,0
236.4,0
236.5,0
236.6,0
236.7,0
236.8,0
236.9,0
237,0
237.1,0
237.2,0
237.3,0
237.4,0
237.5,0
237.6,0
237.7,0
237.8,0
237.9,0
238,2
238.1,2
238.2,2
238.3,2
238.4,2
238.5,2
238.6,2
238.7,2
238.8,2
238.9,2
239,2
239.1,2
239.2,2
239.3,2
239.4,2
239.5,2
239.6,2
239.7,2
239.8,2
239.9,2
240,2
240.1,2
240.2,2
240.3,2
240.4,2
240.5,2
240.6,2
240.7,2
240.8,2
240.9,2
241,2
241.1,2
241.2,2
241.3,2
